Text,Sentiment
আমি তাদের খাবারের সাথে দামের দামে কেবল খুশি তবে চিপ মানের নয়। কয়েক পরিমাণ অর্থ সহ খুব মানের খাবার। আপনাকে ইব্রাহিমের রান্নাঘর ধন্যবাদ,1
"ওএমজি ইব্রাহিমের রান্নাঘরের জন্য ধন্যবাদ, আমি কেবল স্ট্যাঞ্জ করি যে এতো চিপ দামের সাথে এত ভাল খাবার পরিবেশন করা কীভাবে সম্ভব। ভাবসেলাম দোস্তার 3 ওবোস্টা হোই কিনা। তবে আলহামদুল্লাহ খুব ভালো। খাবার খাইলাম।",1
সত্যিই খুব কম বেতন বড় পরীক্ষা ... আমি এই সেট মেনুটি পছন্দ করি যা কেবল 120/। ... আমি আবার যেতে চাই এবং চেষ্টা করুন,1
খুব কম দামের সাথে খুব পরীক্ষামূলক খাবার এবং খুব ভাল পরিবেশের সাথে খুব ভাল আচরণ করা ....,1
"বিশেষভাবে ওএমজি যা ভাল ছিল তা ভাল ছিল, আমি বায়ুমণ্ডল এবং আচরণও পছন্দ করি .... কেবল একবার চেষ্টা করুন ...",1
একটি দ্রুত পরিষেবা এবং সুন্দর আচরণের সাথে খুব সুস্বাদু খাবার .. কেবল একবার চেষ্টা করুন ...,1
চিপ দামের সাথে সুন্দর খাবার .. সত্যিই তাদের খাবারটি খুব পছন্দ করে ....,1
আমি সত্যিই জানি না যে সুস্বাদু খাবার তাই চিপ দামের সাথে পেতে পারে,1
খুব যুক্তিসঙ্গত দাম সহ সেরা খাবার .. পরিবেশটিও দুর্দান্ত ...,1
খুব খুব খুব সুস্বাদু খাবার ..,1
সাবাশ.,1
মহান!,1
কি দারুন! দুর্দান্ত অফার বলেছিলেন ï¿½íï¿½íï¿½í¿½í¿½í¿½ííí চ্যালেঞ্জ,1
ভাল মানের ..... সোব গুলাই কাওয়া হুইস কোয়ালিটি গুলাও ভ্যালো সিলো .... ডেলিভারি খুব দ্রুত ছিল,1
"ভাজা রাইস এন ভাজা মুরগি খুব ভাল। সামান্য বেতন, বড় স্বাদ।",1
সেরা পরিষেবা .. সেরা খাবার .. আমার প্রিয় রেস্তোঁরাগুলির মধ্যে একটি বিশেষ ভাজা মুরগি খুব ভাল,1
আলহামদুলিল্লাহ খাবার অনুরণনযোগ্য দামের সাথে খুব ভাল ছিল,1
এই রান্নাঘরটি সম্পর্কে আমি কেবল একটি শব্দ বলতে চাই ***** দুর্দান্ত এবং হিংস্র স্বাদ *****,1
পুরানো শহরে সেরা বার্গার স্থান <3 স্বাস্থ্যকর খাবার <3,1
অসাধারণ খাবার ... অ্যাটোই মুখরোচক চিলো জে এমি পিক নিতেই ভুলে গেসি।,1
চিংড়ি তরকারি কেবল দুর্দান্ত .. তাদের মুরগির ভাজা ভাত এবং ভাজা মুরগি শহরে একটি বেসগের মধ্যে একটি ï¿½íï¿½ ....,1
কোজ আমি বেশ কয়েকবার বাবুর্চিতে যাই o তাই অনেক জন্মদিন এন উপলক্ষগুলি এন ডিনার একত্রিত হয়। তাই আমি যেতে এবং সবসময় খাবার উপভোগ করতে পছন্দ করি ..,1
ন্যায্য দামে খুব সুস্বাদু খাবার। কাবাব প্রেমীদের অবশ্যই এটি চেষ্টা করতে হবে।,1
অসাধারণ!! বিশেষত পরিবেশ এবং খাবার খুব ভাল !! ï¿½ï¿½,1
সত্যিই দুর্দান্ত খাবার। টাটকা এবং মুখরোচক আমি সেখান থেকে খাবার খেতে পছন্দ করতাম।,1
মুখরোচক খাবার! সুন্দর দৃশ্য এবং পরিষেবা। দয়া করে ফ্যানটি দ্রুত সেবা করুন: ডি,1
"আমার পছন্দের একটি জায়গা এটি। পরিষেবাটি ভাল এবং দুর্দান্ত স্বাদ, বিশেষত তাদের পাস্তা কেবল দুর্দান্ত",1
"আমার পছন্দের একটি স্থান এটি .. ভাল পরিষেবা এবং দুর্দান্ত স্বাদ, বিশেষত পাস্তা কেবল দুর্দান্ত। ...",1
কেবল তাদের বার্গার খেতে পছন্দ করি ... পাস্তা তাদের আরও একটি সেরা আইটেম ... আপনাকে অবশ্যই চেষ্টা করতে হবে,1
"আমি তাদের নাচোস এবং পাস্তা পছন্দ করতাম ... তবে আজ থেকে আমি তাদের ""ব্ল্যাক হট"" বার্গারের এক বিশাল অনুরাগী হয়েছি",1
"ভালো সেবা. দুর্দান্ত খাবারের গুণমান, বিশেষভাবে বি.বি.কিউ নাচোস। শহরের অন্যতম সেরা।",1
শহরের অন্যতম সেরা মুরগির সুপ্রিম বার্গারকে পছন্দ করতেন।,1
"ইয়াম্ম্ম্ম্ম্মি, বিশেষভাবে শেফের বিশেষ মুরগির সুপ্রিম বার্গার। শহরের অন্যতম সেরা।",1
"ইয়াম্ম্ম্ম্ম্মি !!!!!!!!!! বি.বি.কিউ নাচোস, শহরের সেরা নাচোস।",1
"ভাল পরিষেবা, দুর্দান্ত খাবার, বিশেষভাবে শেফের বিশেষ মুরগির সুপ্রিম বার্গার। আমি এটা পছন্দ করি.",1
নাচোসকে পছন্দ করতেন ... ক্রাঞ্চি ... চিটচিটে ... মুখের জল ..: ডি,1
"পরিষেবা ভাল, খাবার সর্বদা সেরা, বিশেষভাবে মুরগির সুপ্রিম বার্গার ইয়াম্ম্ম্ম্ম্ম্ম্মি",1
সাব স্যান্ডউইচ সত্যিই ইয়াম্মি। আমি কেবল এটি পছন্দ করি ..,1
বিবিকিউ বার্গার (অতিরিক্ত মশলাদার) এবং বিশেষ পানিনি নাচোস পছন্দ করতেন।,1
আমি বার্গারকে পছন্দ করতাম। শেফের বিশেষ মুরগির সুপ্রিম এটি সত্যিই ভাল।,1
ইয়াম্ম্ম্ম্ম্মি মুরগির সুপ্রিম বার্গার এবং আকরিক শেক। আমি এটা পছন্দ করি.,1
শেফের বিশেষ মুরগির সুস্বাদু বার্গার খুব বেশি ইয়াম্ম্ম্ম্ম্ম্ম্মি।,1
মুরগির সুপ্রিম বার্গার এবং বিশেষ পানিনি নাচোস পছন্দ করতেন।,1
"অসাধারণ নাচোস, বিশেষভাবে বি.বি.কিউ নাচোস। আমি এটা পছন্দ করি",1
শেফের বিশেষ মুরগির সুস্বাদু বার্গার। তুলনাহীন.,1
"দুর্দান্ত নাচোস, বিশেষভাবে বি.বি.কিউ নাচোস।",1
গুণমান এবং পরিমাণ উভয়ই খুব ভাল .. প্রশংসা এবং প্রস্তাবিত .. কেবল এটি চেষ্টা করে দেখুন ..,1
ভাল খাবার. ভাল পরীক্ষা। সমস্ত আইটেম। বিহারি কাবাব ঘোর। খিলগাঁও পাকা মোসজিড মার্কেট সামনের দিকে। Dhakaka-1219,1
"সত্যিই খুব সুন্দর জায়গা, স্বাস্থ্যকর খাবার এবং যুক্তিসঙ্গত দাম ..",1
এই জায়গাটি দুর্দান্ত। খাবার খুব ভাল এবং দাম পুনরায়যোগ্য,1
সস্তা হারের মধ্যে খুব সুস্বাদু খাবার। পরিবেশ দুর্দান্ত।,1
এটি সর্বনিম্ন ব্যয় সর্বাধিক বেনিফিট সহ দুর্দান্ত ছিল। ছেলেরা আপনি চেষ্টা করতে পারেন।,1
এর দুর্দান্ত। সুন্দর মেনু পাশাপাশি সুন্দর অবস্থান। শুধু লা জবব,1
শহরে ভাল খাবার ছেড়ে দিন ..... এবং সর্বাধিক আমি আপনার আতিথেয়তায় সন্তুষ্ট ..,1
মুখরোচক খাবার ... ভাল পরিষেবা সহ সুন্দর জায়গা ...,1
এটি একটি খুব ভাল রেস্তোঁরা। আমি এটি খুব পছন্দ করি,1
ভাল জায়গা,1
তুলনাহীন.....,1
শুধু এটি পছন্দ।,1
ডাইনে সেরা জায়গাগুলির মধ্যে একটি ... কাবাবগুলি দুর্দান্ত ... খুব ভাল হামাস ... সুন্দর সজ্জা ... সেট মেনুগুলি যুক্তিসঙ্গত ... অবশ্যই চেষ্টা করুন ...,1
"এর দুর্দান্ত লেবাননের অনুপ্রাণিত সজ্জাগুলির সাথে জায়গার প্রথম নজরে তাত্ক্ষণিকভাবে মধ্য প্রাচ্যের একটি ছাপ দেয়। সহজ এখনও সূক্ষ্ম। যে মুহুর্তে আমি কাবাবের কামড় নিলাম, আমার মনে হয়েছিল আমি আরব উপদ্বীপে ফিরে এসেছি। নরম আরবীয় সংগীত এবং আলোকসজ্জা এবং অবশ্যই সবচেয়ে ভাল পোশাক পরিহিত নম্র ওয়েটাররা আমার ধারণা অনুভূতিটিকে পরিপূরক করতে সহায়তা করেছিল। তারা সত্যই তথাকথিত আরবকে ""জায়াকা"" সরবরাহ করেছিল। এই জায়গার শেফরা আর কিছু না হলে বিশ্বের সেরা শিল্পী। একটি 1 তারা রেটিং অভিজ্ঞতা বর্ণনা করতে যথেষ্ট হবে না। আমি তাদের আমার অভিনন্দন অফার করি এবং তাদের ভবিষ্যতের প্রচেষ্টার অপেক্ষায় রয়েছি।",1
অবশেষে আমি আপনার ইফতার প্লাটারকে ভালবাসি। জায়গাটি মানের পরিষেবা দিয়ে স্বাগত জানায়। এটা বজায় রাখা! :),1
"আমার বন্ধু এবং আমি দুজনেই কঠোর সময়সূচীতে ছিলাম বলে এখানে যাওয়ার কোনও কারণ ছিল না। তিনি আমেরিকা থেকে তাঁর জন্মভূমিতে ফিরে আসার জন্য এসেছিলেন এবং আমার জন্য 12 বছর (তার জন্য) এবং 20 বছর পরে দেখা করতে চেয়েছিলেন .. এছাড়াও তিনি বড় হয়ে তাঁর পুরানো বাড়ির কাছে এমন একটি জায়গা খুঁজছেন। এটা ঠিক বাইরে ছিল! 20 বছর পরে কোনও বন্ধুর সাথে দেখা করা খুব, খুব পরাবাস্তব অভিজ্ঞতা হতে পারে এবং আমি বেশ আনন্দিত যে আল-আমর সেই স্মৃতিগুলিকে আবদ্ধ করতে সহায়তা করেছিলেন।",1
"আমার বন্ধু এবং আমি দুজনেই কঠোর সময়সূচীতে ছিলাম বলে এখানে যাওয়ার কোনও কারণ ছিল না। তিনি আমেরিকা থেকে তাঁর জন্মভূমিতে ফিরে আসার জন্য এসেছিলেন এবং আমার জন্য 12 বছর (তার জন্য) এবং 20 বছর পরে দেখা করতে চেয়েছিলেন .. এছাড়াও তিনি বড় হয়ে তাঁর পুরানো বাড়ির কাছে এমন একটি জায়গা খুঁজছেন। এটা ঠিক বাইরে ছিল! 20 বছর পরে কোনও বন্ধুর সাথে দেখা করা খুব, খুব পরাবাস্তব অভিজ্ঞতা হতে পারে এবং আমি বেশ আনন্দিত যে আল-আমর সেই স্মৃতিগুলিকে আবদ্ধ করতে সহায়তা করেছিলেন।",1
যারা আরবীয় খাবার পছন্দ করেন তাদের পক্ষে সেরা!,1
খাবার ও পরিবেশও পছন্দ করত।,1
মুখরোচক লেবাননের খাবার I,1
শহরের অন্যতম সেরা রেস্তোঁরা।,1
"শহরের সেরা লেবাননের খাবার। তবে সস্তা মেনু সহ ভারী বিল কোজ নিয়ে অবাক হবেন না, কাস্টমমারকে 11% ভ্যাট এবং 6% পরিষেবা চার্জ দিতে হবে।",1
এটি সত্যিই দুর্দান্ত অভিজ্ঞতা যা আমি গত রাতে জড়ো করেছি। খাবারটি দুর্দান্ত ছিল এবং পরিবেশটি খুব দুর্দান্ত ছিল। আমার পরিবারের সাথে আবার দেখা করার আশা করি।,1
খাবার সুস্বাদু এবং দুর্দান্ত পরিষেবা! আমি আগামী সপ্তাহগুলিতে ফিরে যেতে চাই ï¿½,1
আমার প্রিয়,1
জায়গাটির সজ্জা খুব সুন্দর এবং লেবাননের গান। খাবার তাই পরীক্ষামূলক ছিল।,1
Dhaka াকা শহরের অন্যতম সেরা আরবীয় রেস্তোঁরা ... অনেক উপভোগ করেছেন,1
জন্য,1
খাবারটি দুর্দান্ত এন সুস্বাদু ... পরিবেশটি খুব বন্ধুত্বপূর্ণ ... আমি আবার যেতে পছন্দ করব,1
"মধ্যাহ্নভোজন প্লাটারটি সত্যিই ভাল ছিল, স্বাদ ছিল আশ্চর্যজনক ...",1
"পরিষেবা, খাদ্য, পরিবেশ, পরিবেশ সমস্ত নিখুঁত",1
এখন 1 বার আছে। সেট মেনুগুলি তারা যে পরিমাণ পরিবেশন করে তা দিয়ে দুর্দান্ত। জায়গা পছন্দ,1
Dhaka াকা শহরের সেরা রেস্তোঁরা ... দুর্দান্ত খাবার ও সুন্দর রেস্তোঁরা ... আমি আল আমারকে ভালবাসি,1
"সুন্দর ব্যবস্থা! - লেবাননের খাবারগুলি traditions তিহ্য এবং সাংস্কৃতিক সম্প্রীতিগুলির বিভিন্ন স্বাদ বহন করে, এটি দুর্দান্ত।",1
Suparrrrrrrrrrrrrrrr,1
"তাদের খাদ্য, পরিবেশ এবং পরিষেবা পছন্দ। আবার আবার যেতে পছন্দ করবে।",1
খুব সুস্বাদু খাবার বিশেষভাবে ভাজা ক্যালামারি এবং হামাস শহরে সেরা _,1
সংযুক্ত আরব আমিরাতের লেবানিজ ফুলের মতো খুব ভাল মানের ...,1
খাবার ভাল এবং সুস্বাদু এবং পরিবেশও। পরিষেবাও নিখুঁত। আবার সেখানে যাবে ইনশা-আল্লাহ,1
শুধু বাহ ï¿½ সজ্জা এবং খাবার নির্বাক ... আমি সত্যিই জায়গাটি পছন্দ করেছি .. ভাল কাজ,1
আমার কাছে সেরা লেবাননের খাবার। ইন শা আল্লাহ আরও পরিদর্শন করবেন।,1
মহান খাদ্য. দুর্দান্ত পরিবেশ। এক কথায় দুর্দান্ত।,1
সুন্দর খাবার আমি এটি খুব পছন্দ করি ....................,1
পরিবেশটি পছন্দ করে এবং খাবারটি প্রচুর উপভোগ করেছে,1
দুর্দান্ত লেবাননের খাবার! তাদের সমস্ত কাবাব এবং তাদের শীর্ষগুলি দুর্দান্ত ছিল!,1
শহরের সেরা লেবাননের খাবার। আমি এটা পছন্দ করি......,1
"আমার জ্ঞান অনুসারে, আল-আমর লেবাননের খাবার বাংলাদেশের খাবারের মান খুব ভাল।",1
এটা ছিলো একটা চমৎকার অভিজ্ঞতা। খাবার সত্যিই ভাল ছিল। অবশ্যই আবার যাচ্ছি।,1
"Dhaka াকার আমার অন্যতম প্রিয় রেস্তোঁরা, তাদের খাবার এবং পরিষেবা পছন্দ করে, আমি প্রায় প্রতিটি দুর্বল আল-আমরকে ঘুরে দেখি।",1
দুর্দান্ত খাবারের সাথে দুর্দান্ত পরিবেশ! তাদের পরিষেবাও ভাল।,1
সেরা লেবাননের খাবার। কর্মীরা তাই বন্ধুত্বপূর্ণ এবং পরিষেবা শীর্ষ শ্রেণি!,1
এটি ভাল খাবারের জন্য আমার সবচেয়ে প্রিয় জায়গা ðÿ ˜ ˜ কোজ তারা কীভাবে সুস্বাদু খাবার রান্না করতে পারে তা খুব ভাল করেই জানে।,1
গা dark ় রাতের সাজসজ্জা ..... দুর্দান্ত খাবার .. টোটালি xoos .....,1
পরিবেশটি খুব মনোমুগ্ধকর। খাবারের মানটি দুর্দান্ত।,1
"আমি এটা অনেক ভালবাসি। গ্রিল প্লাটার নিয়েছে। গ্রিলগুলি খুব ভাল, সুস্বাদু, রসালো এন ভাল রান্না করা ছিল। খাবারটি সত্যিই লেবাননের খাবারের একটি খাঁটি স্বাদ দেয়। তবে, সেখানে যে কেউ পরিদর্শন করছেন, আমি পরামর্শ দিতে চাই, প্লিজ হিউমাস চেষ্টা করুন। এটি একটি আবশ্যক. এটি খুব দুর্দান্ত। এটা পছন্দ।",1
দুর্দান্ত পরিবেশ। খাবার ভরাট এবং সুস্বাদু ছিল। পরিষেবা প্রম্পট ছিল। এটি সমস্ত একটি দুর্দান্ত অভিজ্ঞতা ছিল।,1
মাশরুম স্যুপের ক্রিম এবং নীল বেরি পনির কেক ভাল ...,1
"স্বাদ, পরিবেশ এবং পরিষেবা পছন্দ, খাবার দুর্দান্ত",1
আমি খাবার ও পরিষেবাও উপভোগ করেছি। আমি এই রেস্তোঁরা সুপারিশ করব।,1
"খুব সুন্দর খাবার ,,, আগম আগিন আসতে পছন্দ করে,",1
"সুদৃশ্য দয়া করে সুন্দর খাবার আমি আল আমারে সমস্ত ধরণের খাবার পছন্দ করি, এটি Dhaka াকার সেরা বিধিনিষেধ ,,,,,,,,,",1
"খুব সুন্দর খাবার ,,,, আমি বাংলাদেশের জায়গাটি পছন্দ করি ,,,,,,,,,,,,,,,,,",1
এখানে খুব সুন্দর খাবার উপলব্ধ !!,1
আমি খাবার পছন্দ করি ..................................,1
"খুব সুন্দর খাবার ,, আমি জায়গাটি পছন্দ করি ,,, ডাহাকের এই আল আমারে আমি খাই এই দ্রুত সময়ের আসল লেবানিজ খাবার ,,,,,,,,",1
সত্যিই সজ্জা পছন্দ। হুমমাস ছিল স্বাদে ফেটে। খাবার পছন্দ। কর্মীরা সৌহার্দ্য এবং সহায়ক ছিল। এটি সুপারিশ করবে এবং আবার দেখা করবে।,1
"এই জায়গাটি এত ভাল, আমি এক মাসের নিচে তিনবার সেখানে এসেছি। প্রতিবার আমরা যখন যাই, আমরা সবসময় মাংসের বিভিন্ন ভাণ্ডারকে বিশেষভাবে মেষশাবকের অর্ডার করি। ইট ডিশ এটির নিজস্ব মশলা রেসিপিগুলির সাথে পাকা হয় you আপনাকে আবার দুর্দান্ত খাবার আইটেম এবং পরিষেবার জন্য ধন্যবাদ।",1
"এটি সেরা ,,, আগম ফিরে আসুন ,,, এত সুন্দর জায়গা এবং খাবার ,,,,,",1
"আমি অনেক পছন্দ করি সুন্দর খাবার ,,, আমি আগম আসতে চাই ,, বাংলাদেশের সেরা লেবাননের খাবার ...",1
"আল আমারে খুব সুন্দর খাবার ,,, আমি এই জায়গায় আগিন আসতে পছন্দ করি, দীর্ঘকাল পরে আমি আল অমর দ্য হোমমোসে লেবাননের খাবারের আসল স্বাদ পাই, মিশ্র গ্রিল ,, শাওয়ারমা ,, এবং সমস্ত ধরণের ভাত সেরা ,,, আমি এই জায়গাটি দেখার পরামর্শ দিচ্ছি, এবং আমি Dhaka াকার এই খাঁটি লেবাননের খাবারটি পছন্দ করি ,,,,,,,",1
সুন্দর খাবার এবং সুন্দর পরিষেবা ...........................,1
"দুর্দান্ত খাবার, দুর্দান্ত অ্যামোস্ফিয়ার, গরম রুটি পছন্দ করত।",1
"হোমস বেল ​​লাহমে, মুরগির টিক্কা, মুরগির কাফ্টা, ভেড়া এবং ক্রিম ক্যারামেলের সাথে বিরিয়ানি ভাত ছিল। এঁরা সকলেই তাদের ক্লাসে সেরা, পিরিয়ড!",1
আমি খাবারটি পছন্দ করি ...................................,1
খাবারটি সত্যিই ভাল এবং পরীক্ষামূলক। খাবার আমার প্রিয় খাবার।,1
এটি কেবল দুর্দান্ত ðÿ ‘এন পরিষেবাটি খুব ভাল ðšn তম খাবারটি সুপার ইয়ামম এন সবেমাত্র এটি পছন্দ করেছে â,1
গত বছর যখন আমি আল অমর পরিদর্শন করেছি তখন আমি তাদের পরিষেবা এবং খাঁটি লেবাননের স্বাদ নিয়ে সত্যিই খুশি ছিলাম। আমি আসলে আরবি স্বাদ বিদেশের মতো দেখতে পেয়েছি। আজ আমি আল আমারে একটি ডিনার করেছি এবং এখনও আমি একই মানের এবং পরিষেবা পেয়েছি। খাবারের স্বাদ সম্পর্কে এটি আশ্চর্যজনক এবং ব্যাখ্যাযোগ্য। সত্যিই সুপারিশ করা হয়েছে এবং আমি প্রত্যেককে কমপক্ষে একবার আল অমর দেখার জন্য অনুপ্রাণিত করব এবং তাদের মিশ্রণ গ্রিল / হিউমাস এবং লেবু দিয়ে পুদিনা (পানীয়) দিয়ে চেষ্টা করব,1
হ্যাঁ ওভার সমস্ত অভিজ্ঞতা খুব ভাল ছিল ... আমরা আমাদের বার্ষিকী উদযাপন করতে গিয়েছিলাম ... বিভিন্ন ধরণের প্লাটারটি খুব ভাল ছিল ... প্ল্যাটারের গরুর মাংসের কাবাব কিছুটা দুর্গন্ধযুক্ত ছিল তবে তারা তাৎক্ষণিকভাবে মেষশাবকের সাথে এটি পরিবর্তন করেছে ... অত্যন্ত উচ্চ সুপারিশ ... বিশেষত সজ্জা খুব লেবানিজ স্টাইল ...,1
আমি এই পুনঃস্থাপনের বড় অনুরাগী .................. ...,1
"খুব ভাল খাবার, আমি এটি ভালবাসি ......................",1
এটি আরবীয় খাবারের জন্য দুর্দান্ত জায়গা ..............,1
"খাবারগুলি সত্যিই ভাল, আমি কে.এস.এ এবং সংযুক্ত আরব আমিরাতের স্বাদ গ্রহণ করেছি ... তবে সমস্ত ওয়েটারদের যথাযথ প্রশিক্ষণের প্রয়োজন। প্রয়োজনে অতিথির কাছে তাদের সঠিক পরিষেবা এবং চোখের যোগাযোগের কোনও ধারণা নেই। আমি স্যুপের জন্য লবণ এবং গোলমরিচ জন্য অনুরোধ। তবে তারা প্রধান খাবার পরিবেশন করার আগে টেবিল পরিষ্কার করে। মিষ্টান্ন পরিষেবার আগে এটি পরিষ্কার করা দরকার। স্যুপ শেষ করার আগে, তারা অতিথির সাথে কোনও মতামত ছাড়াই প্রধান খাবারগুলি পরিবেশন করে, এটি স্ট্যান্ডার্ড পরিষেবা নয়, তারা অতিরিক্ত 6% পরিষেবা চার্জ নেয়, তবে পরিষেবাও বিকাশের প্রয়োজন। সুন্দর রান্না খাবারের জন্য আপনাকে ধন্যবাদ শেফ।",1
আমরা প্রচুর উপভোগ করেছি ... খাবার 10/10 পরিবেশ 10/10 পরিষেবা 10/10,1
"যথাযথ আরবি। ভাল মানের. মিশ্র প্ল্যাটার চেষ্টা করেছিল, এটি আশ্চর্যজনক ছিল!",1
আশ্চর্যজনক স্বাদ ... বিশেষত হুমমাস এবং কাবাব গ্রিল প্লাটার ... দয়া করে পরিষেবার স্বাদ এবং গুণমানটি চালিয়ে যান!,1
"দুর্দান্ত পরীক্ষা, জাগ্রত পরিবেশ ও পরিষেবা এবং আরও অনেক কিছু ......",1
সমস্ত খাবার তাজা ছিল এবং থালা - বাসনগুলিতে খাঁটি আরবি স্বাদ ছিল। খাবারের উচ্চ মূল্য সত্ত্বেও আমার কাছে সর্বাধিক সূক্ষ্ম স্বাদের খাবারের সাথে একটি মনোরম ডাইনিং অভিজ্ঞতা ছিল এবং লেবাননের খাবারের কিছু নতুন পরীক্ষা করা অবশ্যই দুর্দান্ত।,1
আরবীয় খাবারের জন্য সুন্দর জায়গা এবং দুর্দান্ত সজ্জা। খাবারগুলি খুব পরীক্ষামূলক। তাই আমি এটি পছন্দ করি।,1
ক্ষুধা জন্য ভাল পছন্দ .... এটি ভালবাসুন এবং আবার সেখানে যাবেন,1
আমি শুধু লেবাননের খাবার পছন্দ করি .....................,1
সমস্ত খাবারগুলি দুর্দান্ত just কেবল বাহ নয় বলে কিছুই নয়।,1
স্বাদ ভাল ছিল এবং একটি দুর্দান্ত পরিবেশও ছিল ... পরিষেবাটি সন্তোষজনক ছিল ...।,1
লেবাননের গ্রিলস দুর্দান্ত। পরিবেশটিও বেশ উত্কৃষ্ট :),1
"দুর্দান্ত মানের খাবার, দুর্দান্ত পরিবেশ এবং প্রম্পট পরিষেবা। একটি সামাজিক খাবার খাওয়ার জন্য একটি ভাল জায়গা।",1
আমি শুধু লেবাননের খাবার পছন্দ করি ......................,1
আল আমার খুব সুন্দর জায়গা। পরিবেশটি খুব সুন্দর F ফুড খুব ভাল।,1
আল অমর সেরা প্রাসাদ এবং পরিবেশ খুব মনোমুগ্ধকর। খাবার খুব পরীক্ষামূলক।,1
"এটি আরবীয় খাবারের জন্য দুর্দান্ত জায়গা। পরিবেশটি খুব রোমান্টিক এবং সুন্দর। সত্যিই, আমি এই জায়গা, পরিবেশ এবং স্পষ্টতই খাবার পছন্দ করি। খাবারগুলিও খুব পরীক্ষামূলক এবং মুখরোচক। আমি এটা খুব পছন্দ করি",1
খাবারগুলি এত সুস্বাদু এবং মুখের জল। আরবি সংগীত সহ পরিবেশও খুব উপভোগ্য। খাবারের গুণমানটি সেরা এবং কর্মীরা বাহাভিওর এত ভাল।,1
খুব সুন্দর খাবার .....................................,1
আল-আমারের সজ্জা হ'ল ফ্যাব-খাবার এবং পরিষেবা খুব ভাল ছিল ï¿½,1
আমি খাবার পছন্দ করি ........................,1
ভাল খাবার..........................................,1
ভাল জায়গা..........................................,1
ভাল................................................,1
খাবার পছন্দ। .....................................,1
এই রেস্তোঁরাটি Dhaka াকায় লেবাননের খাবার বিক্রি করে। টিস্ট খুব ভাল। আমি মুরগির শর্মা চেষ্টা করেছি যা খুব ভাল। আপনার সত্যিই এখানে চেক আউট করা প্রয়োজন। তারা ভাল খাবার পরিবেশন করে।,1
এটা কোথায় ???,1
"শুধুমাত্র একটি শব্দ যথেষ্ট ""সেরা"" দয়া করে স্ট্যান্ডার্ডটি একই রাখুন।",1
এটি দুর্দান্ত ï¿½í¿½ আছি আমি এটি পছন্দ করেছি .... আশ্চর্যজনক খাবার ......,1
বেশ চিত্তাকর্ষক ... খাবারগুলি ব্যয় করার মতো। এটির সত্যিকারের আরবীয় সারমর্ম রয়েছে। দুটি থাম্বস আপ,1
"দুর্দান্ত হুমমাস, দুর্দান্ত ডেকো, খুব ভাল কাবাব, দুর্দান্ত শালীন ওয়েটার।",1
"এটি দুর্দান্ত, আমরা সত্যিই লেবাননের খাবারটি গত রাতে উইমমা পরিবার উপভোগ করেছি এবং এটি আমাকে লন্ডন, সুন্দর পরিবেশ এবং ভাল গ্রাহক পরিষেবার কথা মনে করিয়ে দিয়েছে। চালিয়ে যান।",1
"ফ্যামিলি হ্যাঙ্গআউটের পাশাপাশি বন্ধুদের সাথে অন্যতম সেরা জায়গা! খাবারগুলি দুর্দান্ত, অর্থের পক্ষে মূল্যবান! এটি একটি ছুটির পরিবারের জন্য একত্রিত হওয়ার জন্য সুপারিশ করা, এটি চেষ্টা করে দেখুন! :)",1
সুস্বাদু খাবার .... সুন্দর পরিবেশ .................,1
#লেবানিজ খাবারের মোট অভিজ্ঞতা আছে .. :) সত্যিই এটি প্রেমময় ..,1
সুপার ফুড এবং অ্যাম্বিয়েন্স এবং দর কষাকষি দামে! অত্যন্ত বাঞ্ছনীয়! তাদের অর্ধ গ্রিলড মুরগি প্রায় 100% খাঁটি আরব স্বাদ এবং স্বাদ।,1
"ইয়া হাবিবি !! হুমমাস divine শ্বরিক, তাহাইন পুরু এবং সমৃদ্ধ, এবং দা © কর এবং সংগীত আপনাকে একটি যাদুকরী ভূমধ্যসাগরীয় অঞ্চলে নিয়ে যায়। আল-আমারে বিভিন্ন ধরণের লেবাননের পাশাপাশি প্রাচ্য খাবারগুলিও রয়েছে। সত্য যে দামটি এই অঞ্চলের রেস্তোঁরাগুলির জন্য গড় পরিসীমা থেকে কিছুটা উপরে, তবে এটি এখনও পরিবেশন করা খাবারের গুণমান এবং অংশগুলি এবং প্রাপ্ত উষ্ণ পরিষেবা প্রদত্ত যুক্তিসঙ্গত সীমাতে রয়েছে। পানীয়গুলি আকর্ষণীয়ভাবে সতেজ হয়। আমরা হুমমাস এবং কাফ্টা অ্যান্টেবলি (মেষশাবক স্কিউয়ার্স), বরফের মধু চা এবং পুদিনা লেবু জলকে বেছে নিয়েছি। মোটেও হতাশ নয়। খুব মনোরম পরিবেশও।",1
"আমি কেবল খাবার এবং জায়গাও পছন্দ করতাম। আমরা হোমস, স্ট্যান্ডার্ড গ্রিল প্লাটার (চিকেন এবং গরুর মাংস), ল্যাম্ব মেচওয়ে নিয়েছি। দুর্দান্ত স্বাদ। গুণ ভাল ছিল। পরিমাণ তিনটির জন্য যথেষ্ট ছিল।",1
"পরিষেবা স্বাদ এবং সজ্জা - চমত্কার! মেষশাবক কাবসেহ, হোমমোস, চিকেন শাওর্মমা এবং ব্লুবেরি পনির কেক চেষ্টা করেছেন। স্বাদ একেবারে ঠিক আছে। সময় এবং অর্থের মূল্য ^_ ^",1
